*/
Date/Time,Temp [Â°C],Conf [Â±] (Temperature; 90% confidence v...),Sal (PSU),Conf [Â±] (Salinity; 90% confidence value),Chl a [Âµg/l],Conf [Â±] (Chlorophyll a; 90% confidence...),O2 sat [%],Conf [Â±] (Oxygen saturation; 90% confid...),Turbidity [FTU],Conf [Â±] (Turbidity; 90% confidence value)
2020-06-19T18:00:00,13.672,0.005,32.307,0.013,2.644,0.008,107.844,1.107,2.644,0.008
2020-06-19T19:00:00,13.593,0.005,32.324,0.013,2.768,0.010,104.726,1.382,2.768,0.010
2020-06-19T20:00:00,13.256,0.006,32.365,0.014,2.810,0.017,97.396,1.110,2.810,0.017
2020-06-19T21:00:00,13.031,0.011,32.390,0.016,2.760,0.070,94.254,1.977,2.760,0.070
2020-06-19T22:00:00,12.983,0.008,32.436,0.012,2.840,0.040,93.758,1.934,2.840,0.040
2020-06-19T23:00:00,13.271,0.006,32.401,0.015,2.915,0.038,95.779,1.619,2.915,0.038
2020-06-20T00:00:00,13.368,0.004,32.376,0.014,2.908,0.012,96.155,1.776,2.908,0.012
2020-06-20T01:00:00,13.453,0.005,32.358,0.010,3.196,0.238,96.362,1.923,3.196,0.238
2020-06-20T02:00:00,13.397,0.005,32.346,0.013,2.852,0.218,94.263,1.832,2.852,0.218
2020-06-20T03:00:00,13.136,0.018,32.365,0.011,2.438,0.323,93.554,3.816,2.438,0.323
2020-06-20T04:00:00,12.865,0.019,32.424,0.012,1.920,0.474,91.873,4.072,1.920,0.474
2020-06-20T05:00:00,12.603,0.009,32.586,0.013,2.020,0.260,90.507,1.189,2.020,0.260
2020-06-20T06:00:00,13.477,0.009,32.377,0.014,2.783,0.192,96.116,1.337,2.783,0.192
2020-06-20T07:00:00,13.632,0.008,32.304,0.014,2.737,0.236,98.363,2.114,2.737,0.236
2020-06-20T08:00:00,13.491,0.009,32.355,0.015,2.531,0.133,99.294,3.747,2.531,0.133
2020-06-20T09:00:00,13.367,0.009,32.375,0.015,2.338,0.203,97.031,2.450,2.338,0.203
2020-06-20T10:00:00,13.354,0.006,32.382,0.015,2.400,0.253,96.536,1.416,2.400,0.253
2020-06-20T11:00:00,13.517,0.005,32.381,0.016,2.617,0.212,98.108,0.973,2.617,0.212
2020-06-20T12:00:00,13.820,0.006,32.358,0.013,2.905,0.192,100.014,2.534,2.905,0.192
2020-06-20T13:00:00,13.918,0.005,32.352,0.012,2.783,0.143,100.276,2.910,2.783,0.143
2020-06-20T14:00:00,14.002,0.005,32.347,0.013,2.689,0.244,100.329,4.176,2.689,0.244
2020-06-20T15:00:00,13.875,0.018,32.351,0.013,2.391,0.185,102.100,4.633,2.391,0.185
2020-06-20T16:00:00,13.808,0.020,32.361,0.012,2.322,0.108,105.140,8.017,2.322,0.108
2020-06-20T17:00:00,13.292,0.009,32.430,0.012,2.507,0.182,99.826,2.202,2.507,0.182
2020-06-20T18:00:00,13.411,0.010,32.439,0.014,2.771,0.306,100.815,0.347,2.771,0.306
2020-06-20T19:00:00,13.957,0.010,32.366,0.013,3.091,0.367,108.955,6.576,3.091,0.367
2020-06-20T20:00:00,13.860,0.014,32.369,0.014,3.196,0.397,106.292,6.376,3.196,0.397
2020-06-20T21:00:00,13.593,0.011,32.411,0.012,3.180,0.257,99.107,2.232,3.180,0.257
2020-06-20T22:00:00,13.500,0.012,32.414,0.015,2.963,0.172,97.349,2.185,2.963,0.172
2020-06-20T23:00:00,13.720,0.007,32.404,0.015,3.294,0.229,99.467,1.318,3.294,0.229
2020-06-21T00:00:00,13.871,0.006,32.384,0.014,3.326,0.250,100.315,0.440,3.326,0.250
2020-06-21T01:00:00,13.791,0.007,32.366,0.012,3.083,0.242,98.759,1.141,3.083,0.242
2020-06-21T02:00:00,13.860,0.005,32.364,0.012,2.886,0.260,97.859,1.633,2.886,0.260
2020-06-21T03:00:00,13.807,0.006,32.354,0.017,2.468,0.078,96.664,0.997,2.468,0.078
2020-06-21T04:00:00,13.840,0.004,32.236,0.013,2.446,0.165,96.729,0.713,2.446,0.165
2020-06-21T05:00:00,13.801,0.008,32.154,0.015,2.377,0.339,96.268,1.292,2.377,0.339
2020-06-21T06:00:00,13.622,0.012,32.282,0.018,2.177,0.328,95.904,2.824,2.177,0.328
2020-06-21T07:00:00,13.608,0.007,32.338,0.012,2.213,0.121,97.893,2.820,2.213,0.121
2020-06-21T08:00:00,13.562,0.010,32.325,0.012,2.251,0.065,98.275,3.623,2.251,0.065
2020-06-21T09:00:00,13.358,0.008,32.361,0.012,2.333,0.176,95.384,2.374,2.333,0.176
2020-06-21T10:00:00,13.294,0.008,32.389,0.012,2.496,0.187,94.640,0.995,2.496,0.187
2020-06-21T11:00:00,13.390,0.006,32.378,0.014,2.539,0.076,95.753,0.616,2.539,0.076
2020-06-21T12:00:00,13.866,0.007,32.281,0.015,2.434,0.285,99.175,1.232,2.434,0.285
2020-06-21T13:00:00,14.204,0.005,32.214,0.015,2.578,0.070,99.942,1.518,2.578,0.070
2020-06-21T14:00:00,14.329,0.006,32.159,0.015,2.470,0.024,99.024,1.101,2.470,0.024
2020-06-21T15:00:00,14.336,0.006,32.166,0.015,2.392,0.005,100.097,1.077,2.392,0.005
2020-06-21T16:00:00,14.296,0.016,32.152,0.013,2.221,0.173,100.298,2.182,2.221,0.173
2020-06-21T17:00:00,14.321,0.008,32.234,0.017,2.397,0.005,101.534,1.199,2.397,0.005
2020-06-21T18:00:00,13.288,0.007,32.485,0.011,2.097,0.001,98.506,1.000,2.097,0.001
2020-06-21T19:00:00,13.671,0.007,32.403,0.017,2.340,0.004,103.358,1.310,2.340,0.004
2020-06-21T20:00:00,14.012,0.006,32.341,0.015,2.452,0.006,104.258,1.452,2.452,0.006
2020-06-21T21:00:00,13.798,0.006,32.378,0.015,2.587,0.007,100.293,0.764,2.587,0.007
2020-06-21T22:00:00,13.556,0.006,32.431,0.011,2.605,0.008,96.075,0.971,2.605,0.008
2020-06-21T23:00:00,13.825,0.007,32.315,0.014,2.731,0.009,96.577,1.073,2.731,0.009
2020-06-22T00:00:00,13.922,0.006,32.294,0.013,2.963,0.012,97.102,1.191,2.963,0.012
2020-06-22T01:00:00,14.075,0.005,32.247,0.014,2.928,0.055,97.823,1.341,2.928,0.055
2020-06-22T02:00:00,14.086,0.006,32.217,0.014,2.725,0.009,95.889,1.120,2.725,0.009
2020-06-22T03:00:00,14.080,0.004,32.220,0.014,2.637,0.008,94.532,0.970,2.637,0.008
2020-06-22T04:00:00,14.078,0.005,32.218,0.014,2.615,0.008,94.536,0.899,2.615,0.008
2020-06-22T05:00:00,13.910,0.005,32.261,0.012,2.478,0.006,94.001,1.150,2.478,0.006
2020-06-22T06:00:00,13.396,0.006,32.398,0.014,2.340,0.004,92.688,0.940,2.340,0.004
2020-06-22T07:00:00,14.002,0.006,32.273,0.013,2.154,0.001,97.190,1.093,2.154,0.001
2020-06-22T08:00:00,14.135,0.007,32.242,0.013,2.134,0.001,99.765,1.106,2.134,0.001
2020-06-22T09:00:00,13.669,0.005,32.367,0.016,2.254,0.003,96.269,1.014,2.254,0.003
2020-06-22T10:00:00,13.447,0.005,32.432,0.014,2.374,0.004,94.894,0.992,2.374,0.004
2020-06-22T11:00:00,13.414,0.007,32.466,0.015,2.396,0.005,94.870,0.985,2.396,0.005
2020-06-22T12:00:00,14.059,0.005,32.331,0.014,2.654,0.008,98.251,1.219,2.654,0.008
2020-06-22T13:00:00,14.059,0.004,32.358,0.012,2.618,0.008,98.665,0.949,2.618,0.008
2020-06-22T14:00:00,14.144,0.005,32.346,0.015,2.421,0.005,98.000,1.210,2.421,0.005
2020-06-22T15:00:00,14.223,0.006,32.340,0.015,2.364,0.004,98.427,0.979,2.364,0.004
2020-06-22T16:00:00,14.329,0.005,32.334,0.013,2.275,0.003,100.948,1.201,2.275,0.003
2020-06-22T17:00:00,13.969,0.006,32.388,0.014,1.968,0.002,98.760,1.160,1.968,0.002
2020-06-22T18:00:00,13.597,0.006,32.480,0.012,2.000,0.001,99.513,1.142,2.000,0.001
2020-06-22T19:00:00,13.250,0.006,32.564,0.014,1.995,0.001,98.337,1.002,1.995,0.001
2020-06-22T20:00:00,13.728,0.005,32.447,0.014,2.053,0.001,103.436,1.051,2.053,0.001
2020-06-22T21:00:00,13.852,0.006,32.412,0.013,2.198,0.002,103.687,0.886,2.198,0.002
2020-06-22T22:00:00,13.672,0.005,32.428,0.012,2.121,0.001,98.582,1.051,2.121,0.001
2020-06-22T23:00:00,13.480,0.005,32.467,0.014,2.164,0.001,94.784,1.057,2.164,0.001
2020-06-23T00:00:00,13.469,0.005,32.470,0.016,2.247,0.003,94.132,0.968,2.247,0.003
2020-06-23T01:00:00,13.544,0.005,32.451,0.014,2.398,0.005,95.214,0.839,2.398,0.005
2020-06-23T02:00:00,13.600,0.005,32.438,0.015,2.348,0.004,95.362,1.049,2.348,0.004
2020-06-23T03:00:00,13.700,0.005,32.413,0.012,2.287,0.003,94.741,1.144,2.287,0.003
2020-06-23T04:00:00,13.763,0.005,32.394,0.015,2.076,0.001,93.959,0.986,2.076,0.001
2020-06-23T05:00:00,14.030,0.005,32.331,0.011,2.068,0.001,95.817,0.970,2.068,0.001
2020-06-23T06:00:00,14.066,0.006,32.322,0.015,1.959,0.002,95.507,1.074,1.959,0.002
2020-06-23T07:00:00,13.556,0.006,32.440,0.015,1.846,0.003,95.249,1.091,1.846,0.003
2020-06-23T08:00:00,13.676,0.006,32.458,0.014,1.817,0.003,101.074,1.114,1.817,0.003
2020-06-23T09:00:00,13.944,0.005,32.452,0.012,1.664,0.006,105.204,1.466,1.664,0.006
2020-06-23T10:00:00,13.833,0.006,32.500,0.015,1.953,0.002,99.403,1.052,1.953,0.002
2020-06-23T11:00:00,13.655,0.005,32.538,0.016,2.124,0.001,95.450,1.052,2.124,0.001
2020-06-23T12:00:00,13.715,0.005,32.539,0.014,2.095,0.001,95.921,0.916,2.095,0.001
2020-06-23T13:00:00,13.978,0.006,32.521,0.011,2.255,0.003,99.099,1.194,2.255,0.003
2020-06-23T14:00:00,14.217,0.005,32.495,0.016,2.071,0.001,100.594,1.110,2.071,0.001
2020-06-23T15:00:00,14.377,0.005,32.460,0.013,1.795,0.004,100.246,1.050,1.795,0.004
2020-06-23T16:00:00,14.428,0.004,32.450,0.015,1.529,0.007,98.639,0.956,1.529,0.007
2020-06-23T17:00:00,14.385,0.005,32.461,0.013,1.393,0.009,101.203,0.935,1.393,0.009
2020-06-23T18:00:00,13.986,0.024,32.498,0.012,1.616,0.422,103.262,6.669,1.616,0.422
2020-06-23T19:00:00,13.944,0.005,32.573,0.013,1.559,0.015,101.693,1.061,1.559,0.015
2020-06-23T20:00:00,13.749,0.007,32.620,0.015,1.423,0.009,102.730,1.444,1.423,0.009
2020-06-23T21:00:00,14.776,0.008,32.546,0.012,1.675,0.005,112.360,1.641,1.675,0.005
2020-06-23T22:00:00,14.512,0.005,32.547,0.014,2.082,0.002,105.621,1.316,2.082,0.002
2020-06-23T23:00:00,14.179,0.006,32.566,0.016,2.124,0.001,98.944,1.033,2.124,0.001
2020-06-24T00:00:00,14.097,0.005,32.574,0.012,2.079,0.000,97.076,1.170,2.079,0.000
2020-06-24T01:00:00,14.147,0.004,32.575,0.012,2.187,0.002,97.339,1.040,2.187,0.002
2020-06-24T02:00:00,14.238,0.004,32.558,0.013,2.236,0.002,97.793,1.048,2.236,0.002
2020-06-24T03:00:00,14.332,0.005,32.518,0.013,2.205,0.002,97.308,1.016,2.205,0.002
2020-06-24T04:00:00,14.399,0.005,32.486,0.013,2.143,0.001,96.417,1.188,2.143,0.001
2020-06-24T05:00:00,14.468,0.005,32.467,0.016,2.192,0.002,96.239,1.032,2.192,0.002
2020-06-24T06:00:00,14.661,0.005,32.430,0.013,2.211,0.002,97.620,1.036,2.211,0.002
2020-06-24T07:00:00,14.666,0.006,32.438,0.014,2.259,0.003,98.510,1.313,2.259,0.003
2020-06-24T08:00:00,14.433,0.004,32.516,0.014,2.029,0.001,100.733,1.331,2.029,0.001
2020-06-24T09:00:00,15.000,0.006,32.509,0.012,1.735,0.005,108.218,1.597,1.735,0.005
2020-06-24T10:00:00,14.931,0.005,32.519,0.014,1.924,0.002,108.238,1.572,1.924,0.002
2020-06-24T11:00:00,14.404,0.005,32.550,0.013,2.221,0.002,98.968,0.985,2.221,0.002
2020-06-24T12:00:00,14.311,0.004,32.559,0.015,2.094,0.001,97.109,0.981,2.094,0.001
2020-06-24T13:00:00,14.789,0.007,32.541,0.010,2.138,0.001,100.497,1.115,2.138,0.001
2020-06-24T14:00:00,15.058,0.006,32.508,0.014,2.202,0.002,103.477,1.130,2.202,0.002
2020-06-24T15:00:00,15.292,0.006,32.451,0.014,2.133,0.001,104.575,1.262,2.133,0.001
2020-06-24T16:00:00,15.346,0.006,32.427,0.013,1.877,0.003,103.065,1.359,1.877,0.003
2020-06-24T17:00:00,15.359,0.006,32.426,0.014,1.479,0.008,101.932,1.129,1.479,0.008
2020-06-24T18:00:00,15.414,0.005,32.424,0.017,1.699,0.005,104.502,1.247,1.699,0.005
2020-06-24T19:00:00,15.194,0.006,32.486,0.012,1.766,0.004,109.653,1.675,1.766,0.004
2020-06-24T20:00:00,14.276,0.007,32.555,0.013,1.708,0.005,102.232,0.985,1.708,0.005
2020-06-24T21:00:00,15.433,0.008,32.487,0.012,2.123,0.002,108.551,1.329,2.123,0.002
2020-06-24T22:00:00,15.878,0.004,32.481,0.014,2.240,0.003,106.478,1.649,2.240,0.003
2020-06-24T23:00:00,15.517,0.005,32.494,0.013,2.083,0.001,103.125,1.312,2.083,0.001
2020-06-25T07:00:00,14.290,0.005,,,2.046,0.203,96.827,0.905,2.046,0.203
2020-06-25T08:00:00,,,,,1.600,0.030,,,1.600,0.030
2020-06-25T11:00:00,14.644,0.007,,,2.455,0.167,100.243,1.151,2.455,0.167
2020-06-25T12:00:00,14.167,0.006,,,2.202,0.537,96.798,0.903,2.202,0.537
2020-06-25T14:00:00,14.418,0.004,,,8.170,0.484,101.324,1.229,8.170,0.484
2020-06-26T18:00:00,15.186,0.007,,,3.581,0.260,106.399,1.593,3.581,0.260
2020-06-26T19:00:00,,,,,2.910,0.059,,,2.910,0.059
2020-06-28T21:00:00,13.759,0.005,,,3.454,0.287,93.755,0.685,3.454,0.287
2020-06-28T22:00:00,13.668,0.001,,,3.342,0.733,93.074,0.636,3.342,0.733
2020-06-29T18:00:00,15.871,0.004,,,,,104.160,1.432,,
2020-06-29T19:00:00,15.904,0.023,,,,,105.086,1.499,,
2020-07-01T00:00:00,16.033,0.007,32.843,0.013,1.289,0.011,89.142,1.018,1.289,0.011
2020-07-01T01:00:00,15.847,0.007,32.840,0.017,1.539,0.007,86.490,0.985,1.539,0.007
2020-07-01T02:00:00,15.600,0.006,32.847,0.013,1.691,0.005,84.126,1.269,1.691,0.005
2020-07-01T03:00:00,15.639,0.005,32.877,0.014,1.455,0.008,80.592,1.517,1.455,0.008
2020-07-01T04:00:00,15.682,0.007,32.892,0.015,1.367,0.010,79.846,1.398,1.367,0.010
2020-07-01T05:00:00,15.675,0.004,32.867,0.013,1.528,0.007,83.489,1.373,1.528,0.007
2020-07-01T06:00:00,15.714,0.006,32.834,0.013,1.445,0.009,89.237,1.014,1.445,0.009
2020-07-01T07:00:00,15.738,0.005,32.841,0.014,1.286,0.011,89.507,2.732,1.286,0.011
2020-07-01T08:00:00,15.778,0.005,32.824,0.012,1.392,0.009,88.897,1.223,1.392,0.009
2020-07-01T09:00:00,15.864,0.005,32.763,0.013,1.369,0.010,90.684,1.032,1.369,0.010
2020-07-01T10:00:00,15.933,0.005,32.730,0.012,1.231,0.011,91.708,1.120,1.231,0.011
2020-07-01T11:00:00,15.968,0.005,32.703,0.014,1.314,0.010,92.653,0.853,1.314,0.010
2020-07-01T12:00:00,16.066,0.006,32.668,0.013,1.725,0.005,95.238,1.106,1.725,0.005
2020-07-01T13:00:00,16.076,0.006,32.591,0.015,2.120,0.362,98.089,0.914,2.120,0.362
2020-07-01T14:00:00,16.331,0.005,32.524,0.012,2.596,0.009,107.514,1.474,2.596,0.009
2020-07-01T15:00:00,16.559,0.005,32.730,0.013,1.110,0.013,117.739,2.389,1.110,0.013
2020-07-01T16:00:00,16.483,0.005,32.725,0.015,1.115,0.013,116.980,2.045,1.115,0.013
2020-07-01T17:00:00,16.674,0.006,32.767,0.012,0.499,0.022,122.974,2.364,0.499,0.022
2020-07-01T18:00:00,16.657,0.006,32.751,0.013,0.553,0.021,120.216,2.351,0.553,0.021
2020-07-01T19:00:00,16.222,0.006,32.625,0.014,1.997,0.004,106.732,1.588,1.997,0.004
2020-07-01T20:00:00,16.083,0.008,32.604,0.013,2.700,0.009,102.894,1.215,2.700,0.009
2020-07-01T21:00:00,16.163,0.004,32.579,0.013,2.548,0.007,103.853,1.234,2.548,0.007
2020-07-01T22:00:00,16.149,0.004,32.514,0.016,3.019,0.013,103.139,1.464,3.019,0.013
2020-07-01T23:00:00,16.164,0.005,32.496,0.017,3.283,0.017,101.747,1.171,3.283,0.017
2020-07-02T00:00:00,16.295,0.004,32.574,0.010,2.443,0.005,101.155,1.299,2.443,0.005
2020-07-02T01:00:00,15.709,0.011,32.613,0.017,3.399,0.477,96.970,1.725,3.399,0.477
2020-07-02T02:00:00,16.069,0.007,32.622,0.014,1.785,0.006,94.816,1.021,1.785,0.006
2020-07-02T03:00:00,15.366,0.004,32.560,0.012,3.444,0.019,89.574,1.100,3.444,0.019
2020-07-02T04:00:00,15.798,0.005,32.474,0.014,2.788,0.010,90.054,0.964,2.788,0.010
2020-07-02T05:00:00,15.852,0.005,32.442,0.015,2.957,0.012,91.060,1.137,2.957,0.012
2020-07-02T06:00:00,15.744,0.005,32.440,0.013,3.123,0.015,92.340,0.978,3.123,0.015
2020-07-02T07:00:00,15.764,0.004,32.452,0.013,3.961,0.026,96.222,1.098,3.961,0.026
2020-07-02T08:00:00,15.752,0.006,32.456,0.012,4.294,0.031,98.157,1.028,4.294,0.031
2020-07-02T09:00:00,15.840,0.006,32.464,0.012,4.026,0.027,98.582,0.983,4.026,0.027
2020-07-02T10:00:00,16.023,0.005,32.434,0.016,3.913,0.026,99.904,1.096,3.913,0.026
2020-07-02T11:00:00,16.188,0.005,32.342,0.013,4.780,0.038,101.723,1.387,4.780,0.038
2020-07-02T12:00:00,16.244,0.005,32.294,0.015,5.169,0.043,103.126,1.123,5.169,0.043
2020-07-02T13:00:00,15.705,0.008,32.337,0.015,5.794,0.052,101.184,1.205,5.794,0.052
2020-07-02T14:00:00,15.585,0.005,32.424,0.013,5.068,0.042,104.631,1.131,5.068,0.042
2020-07-02T15:00:00,15.622,0.006,32.414,0.014,3.673,0.022,114.970,1.780,3.673,0.022
2020-07-02T16:00:00,15.626,0.007,32.407,0.012,5.198,0.344,110.176,2.773,5.198,0.344
2020-07-02T17:00:00,15.761,0.005,32.387,0.011,4.979,0.040,112.394,1.818,4.979,0.040
2020-07-02T18:00:00,15.638,0.005,32.420,0.013,5.134,0.042,105.353,1.048,5.134,0.042
2020-07-02T19:00:00,15.533,0.006,32.527,0.013,4.891,0.039,98.885,0.996,4.891,0.039
2020-07-02T20:00:00,15.521,0.005,32.537,0.015,4.587,0.035,97.563,0.896,4.587,0.035
2020-07-02T21:00:00,15.553,0.005,32.289,0.013,4.998,0.041,100.896,1.115,4.998,0.041
2020-07-02T22:00:00,15.843,0.006,32.126,0.013,5.115,0.042,101.974,1.203,5.115,0.042
2020-07-02T23:00:00,16.030,0.005,32.081,0.013,5.043,0.041,101.012,1.086,5.043,0.041
2020-07-03T00:00:00,15.488,0.006,32.081,0.014,4.910,0.040,99.355,0.965,4.910,0.040
2020-07-03T01:00:00,15.361,0.005,32.232,0.012,4.801,0.038,95.945,0.934,4.801,0.038
2020-07-03T02:00:00,15.341,0.005,32.354,0.014,4.646,0.036,92.983,1.070,4.646,0.036
2020-07-03T03:00:00,15.340,0.006,32.416,0.015,4.338,0.031,90.470,0.911,4.338,0.031
2020-07-03T04:00:00,15.544,0.005,32.421,0.017,4.100,0.028,89.281,1.039,4.100,0.028
2020-07-03T05:00:00,15.448,0.008,32.339,0.014,3.819,0.024,89.446,1.061,3.819,0.024
2020-07-03T06:00:00,15.440,0.005,32.377,0.013,3.823,0.024,89.523,0.934,3.823,0.024
2020-07-03T07:00:00,15.459,0.004,32.477,0.013,4.614,0.035,93.357,0.982,4.614,0.035
2020-07-03T08:00:00,15.448,0.005,32.510,0.015,4.410,0.032,93.533,1.061,4.410,0.032
2020-07-03T09:00:00,15.448,0.004,32.479,0.014,4.600,0.035,95.353,1.019,4.600,0.035
2020-07-03T10:00:00,15.585,0.005,32.433,0.013,4.465,0.033,96.097,1.110,4.465,0.033
2020-07-03T11:00:00,15.818,0.005,32.402,0.015,4.018,0.027,96.479,1.043,4.018,0.027
2020-07-03T12:00:00,15.954,0.005,32.387,0.014,3.635,0.022,96.358,0.970,3.635,0.022
2020-07-03T13:00:00,15.969,0.006,32.375,0.015,3.413,0.019,96.490,1.184,3.413,0.019
2020-07-03T14:00:00,15.523,0.009,32.349,0.012,3.528,0.020,98.868,1.021,3.528,0.020
2020-07-03T15:00:00,15.427,0.004,32.391,0.014,3.778,0.024,106.496,1.340,3.778,0.024
2020-07-03T16:00:00,15.667,0.006,32.390,0.015,3.595,0.021,105.154,1.275,3.595,0.021
2020-07-03T17:00:00,15.949,0.005,32.371,0.013,3.354,0.327,109.157,0.899,3.354,0.327
2020-07-03T18:00:00,15.987,0.004,32.358,0.014,2.717,0.009,107.148,1.401,2.717,0.009
2020-07-03T19:00:00,15.922,0.004,32.350,0.013,2.488,0.006,104.233,1.299,2.488,0.006
2020-07-03T20:00:00,15.916,0.004,32.314,0.013,2.625,0.008,101.819,1.320,2.625,0.008
2020-07-03T21:00:00,15.881,0.006,32.274,0.016,3.028,0.013,98.982,0.963,3.028,0.013
2020-07-03T22:00:00,15.878,0.005,32.300,0.014,3.075,0.014,99.036,1.230,3.075,0.014
2020-07-03T23:00:00,15.874,0.005,32.288,0.016,3.054,0.014,97.763,1.144,3.054,0.014
2020-07-04T00:00:00,15.864,0.006,32.281,0.015,2.953,0.012,96.427,0.955,2.953,0.012
2020-07-04T01:00:00,15.848,0.005,32.287,0.016,2.632,0.008,94.269,1.015,2.632,0.008
2020-07-04T02:00:00,15.848,0.004,32.313,0.013,2.446,0.005,93.023,1.100,2.446,0.005
2020-07-04T03:00:00,15.478,0.006,32.380,0.014,2.887,0.011,90.688,0.817,2.887,0.011
2020-07-04T04:00:00,15.321,0.005,32.399,0.014,3.250,0.017,88.242,1.106,3.250,0.017
2020-07-04T05:00:00,15.194,0.005,32.423,0.014,3.471,0.039,87.249,0.940,3.471,0.039
2020-07-04T06:00:00,15.498,0.005,32.380,0.015,4.189,0.819,90.173,8.679,4.189,0.819
2020-07-04T07:00:00,15.506,0.006,32.334,0.012,4.211,0.724,91.055,7.149,4.211,0.724
2020-07-04T08:00:00,15.466,0.005,32.374,0.013,4.674,0.178,93.163,4.216,4.674,0.178
2020-07-04T09:00:00,15.432,0.005,32.404,0.014,4.434,0.033,92.929,4.291,4.434,0.033
2020-07-04T10:00:00,15.444,0.005,32.404,0.014,4.051,0.028,92.927,3.765,4.051,0.028
2020-07-04T11:00:00,15.504,0.004,32.388,0.015,3.730,0.023,93.576,4.884,3.730,0.023
2020-07-04T12:00:00,15.567,0.005,32.368,0.014,3.314,0.017,92.955,4.263,3.314,0.017
2020-07-04T13:00:00,15.570,0.005,32.362,0.015,3.011,0.139,91.806,2.878,3.011,0.139
2020-07-04T14:00:00,15.573,0.005,32.359,0.014,2.593,0.007,90.717,0.835,2.593,0.007
2020-07-04T15:00:00,15.494,0.006,32.400,0.014,3.093,0.014,89.586,0.966,3.093,0.014
2020-07-04T16:00:00,15.418,0.006,32.489,0.014,3.719,0.101,89.819,2.612,3.719,0.101
2020-07-04T17:00:00,15.441,0.006,32.458,0.012,2.752,0.049,90.766,1.201,2.752,0.049
2020-07-04T18:00:00,15.525,0.004,32.417,0.012,2.373,0.004,94.318,0.950,2.373,0.004
2020-07-04T19:00:00,15.435,0.005,32.403,0.012,2.089,0.002,94.792,0.987,2.089,0.002
2020-07-04T20:00:00,15.270,0.004,32.411,0.014,2.191,0.003,92.673,0.853,2.191,0.003
2020-07-04T21:00:00,15.267,0.004,32.463,0.014,3.685,0.022,91.651,1.154,3.685,0.022
2020-07-04T22:00:00,15.267,0.004,32.474,0.014,3.492,0.020,90.951,1.321,3.492,0.020
2020-07-04T23:00:00,15.266,0.005,32.463,0.012,3.262,0.017,90.399,1.097,3.262,0.017
2020-07-05T00:00:00,15.413,0.005,32.440,0.014,2.758,0.010,89.527,0.987,2.758,0.010
2020-07-05T01:00:00,15.473,0.005,32.438,0.015,2.440,0.005,88.731,1.172,2.440,0.005
2020-07-05T02:00:00,15.465,0.004,32.434,0.011,2.196,0.002,87.911,0.973,2.196,0.002
2020-07-05T03:00:00,15.406,0.005,32.447,0.014,2.272,0.003,86.585,1.182,2.272,0.003
2020-07-05T04:00:00,15.353,0.005,32.459,0.012,2.299,0.003,85.661,0.893,2.299,0.003
2020-07-05T05:00:00,15.338,0.005,32.464,0.014,2.070,0.002,83.935,1.229,2.070,0.002
2020-07-05T06:00:00,15.347,0.005,32.462,0.012,1.853,0.003,82.918,1.215,1.853,0.003
2020-07-05T07:00:00,15.368,0.004,32.458,0.013,1.999,0.002,83.476,1.304,1.999,0.002
2020-07-05T08:00:00,15.286,0.009,32.464,0.013,2.110,0.002,84.768,1.202,2.110,0.002
2020-07-05T09:00:00,15.307,0.005,32.497,0.012,2.718,0.009,87.840,1.038,2.718,0.009
2020-07-05T10:00:00,15.226,0.004,32.549,0.012,3.260,0.017,89.277,1.181,3.260,0.017
2020-07-05T11:00:00,15.252,0.005,32.559,0.015,2.835,0.011,89.898,0.832,2.835,0.011
2020-07-05T12:00:00,15.321,0.005,32.544,0.015,2.582,0.007,90.279,1.076,2.582,0.007
2020-07-05T13:00:00,15.490,0.005,32.509,0.014,2.169,0.002,90.328,1.105,2.169,0.002
2020-07-05T14:00:00,15.564,0.006,32.499,0.014,2.034,0.002,90.269,1.017,2.034,0.002
2020-07-05T15:00:00,15.603,0.005,32.498,0.013,1.879,0.003,89.367,1.024,1.879,0.003
2020-07-05T16:00:00,15.619,0.004,32.499,0.015,1.842,0.003,89.905,0.791,1.842,0.003
2020-07-05T17:00:00,15.595,0.006,32.520,0.016,1.849,0.004,91.351,1.127,1.849,0.004
2020-07-05T18:00:00,15.437,0.006,32.663,0.015,1.941,0.016,102.919,1.312,1.941,0.016
2020-07-05T19:00:00,15.503,0.006,32.684,0.013,1.371,0.010,102.533,1.106,1.371,0.010
2020-07-05T20:00:00,15.412,0.004,32.694,0.016,1.481,0.008,99.378,1.100,1.481,0.008
2020-07-05T21:00:00,15.247,0.005,32.694,0.014,1.638,0.007,96.721,1.078,1.638,0.007
2020-07-05T22:00:00,15.230,0.005,32.688,0.013,1.568,0.007,94.408,0.908,1.568,0.007
2020-07-05T23:00:00,15.236,0.004,32.678,0.013,2.088,0.002,90.954,1.080,2.088,0.002
2020-07-06T00:00:00,15.254,0.004,32.653,0.014,2.067,0.002,90.889,0.937,2.067,0.002
2020-07-06T01:00:00,15.266,0.004,32.637,0.015,1.865,0.003,90.000,0.955,1.865,0.003
2020-07-06T02:00:00,15.240,0.004,32.625,0.014,1.972,0.004,89.436,0.983,1.972,0.004
2020-07-06T03:00:00,15.087,0.005,32.597,0.015,2.144,0.001,88.876,1.272,2.144,0.001
2020-07-06T04:00:00,15.064,0.006,32.581,0.014,2.306,0.003,87.862,1.051,2.306,0.003
